Episode,Time,Character,Type of Roll,Total Value,Natural Value,Crit?,Damage Dealt,# Kills,Notes
C2E113,1:54:56,Caduceus,Constitution Save,20,17,,,,"Against Chuul tentacle poison, is no longer poisoned and paralyzed"
C2E113,1:57:49,Caleb,Wisdom Save,5,-4,,,,"Against Psychic Screech, as T-Rex, Caleb is stunned"
C2E113,1:59:04,Beau,Attack,28,17,,,,Unarmed Strike
C2E113,1:59:16,Beau,Attack,19,8,,,,Unarmed Strike
C2E113,1:59:33,Beau,Damage,18,,,18 to Avantika,,
C2E113,2:00:05,Beau,Attack,Unknown,Unknown,,,,Unarmed Strike
C2E113,2:00:07,Beau,Attack,31,20,,,,Unarmed Strike
C2E113,2:00:16,Beau,Damage,17,,,17 to Avantika,,
C2E113,2:02:13,Fjord,Attack,19,7,,,,Star Razor
C2E113,2:02:20,Fjord,Attack,Unknown,Unknown,,,,Star Razor
C2E113,2:03:35,Yasha,Attack,18,8,,,,Magician's Judge
C2E113,2:03:58,Yasha,Attack,28,18,,,,Magician's Judge
C2E113,2:04:16,Yasha,Damage,30,,,30 to Avantika,,
C2E113,2:05:38,Jester,Damage,21,,,21 Radiant to Avantika,,Spirit Guardians
C2E113,2:05:41,Caduceus,Damage,22,,,22 Radiant to Avantika,,Spirit Guardians
C2E113,2:29:10,Caduceus,Other,Unknown,Unknown,,,,Divine Intervention
C2E113,2:29:16,Jester,Other,Unknown,Unknown,,,,Divine Intervention
C2E113,2:29:55,Caduceus,Healing,15,,,,,"Mass Cure Wounds; Fjord, Jester, Caleb, Veth, Yasha, and Beau heal 15 points"
C2E113,2:36:39,Beau,Acrobatics,20,10,,,,
C2E113,2:37:46,Fjord,Perception,13,10,,,,As Killer Whale
C2E113,2:37:50,Yasha,Perception,15,12,,,,As Killer Whale
C2E113,2:37:51,Caleb,Perception,12,9,,,,As Killer Whale
C2E113,2:37:56,Jester,Perception,13,8,,,,With disadvantage
C2E113,2:37:56,Jester,Perception,14,9,,,,Disregarded due to disadvantage
C2E113,2:39:47,Fjord,Perception,Unknown,Unknown,,,,
C2E113,2:39:31,Yasha,Perception,Unknown,Unknown,,,,
C2E113,2:39:36,Caleb,Perception,19,16,,,,Disregarded due to advantage
C2E113,2:39:36,Caleb,Perception,Nat20,20,,,,With advantage
C2E113,2:39:33,Jester,Perception,Nat20,20,,,,Disregarded due to disadvantage
C2E113,2:39:33,Jester,Perception,21,16,,,,With disadvantage
C2E113,2:39:50,Caduceus,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:39:50,Caduceus,Perception,28,18,,,,With disadvantage
C2E113,2:39:55,Veth,Perception,4,3,,,,
C2E113,2:39:58,Beau,Perception,7,3,,,,
C2E113,2:42:16,Caduceus,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:42:16,Caduceus,Perception,16,6,,,,With disadvantage
C2E113,2:42:20,Caleb,Perception,Nat1,1,,,,Disregarded due to advantage
C2E113,2:42:20,Caleb,Perception,Nat20,20,,,,With advantage
C2E113,2:42:25,Beau,Perception,Nat1,1,,,,
C2E113,2:42:27,Veth,Perception,6,5,,,,
C2E113,2:42:29,Fjord,Perception,Unknown,Unknown,,,,Disregarded due to advantage
C2E113,2:42:29,Fjord,Perception,5,2,,,,As killer whale; with advantage
C2E113,2:42:29,Yasha,Perception,Unknown,Unknown,,,,Disregarded due to advantage
C2E113,2:42:29,Yasha,Perception,12,9,,,,As killer whale; with advantage
C2E113,2:42:32,Jester,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:42:32,Jester,Perception,16,11,,,,With disadvantage
C2E113,2:43:55,Caduceus,Perception,Nat1,1,,,,Disregarded due to disadvantage
C2E113,2:43:55,Caduceus,Perception,Nat1,1,,,,With disadvantage
C2E113,2:43:57,Jester,Perception,7,2,,,,With disadvantage
C2E113,2:43:57,Jester,Perception,8,3,,,,Disregarded due to disadvantage
C2E113,2:44:01,Veth,Perception,19,18,,,,
C2E113,2:44:03,Beau,Perception,8,4,,,,
C2E113,2:44:06,Yasha,Perception,17,14,,,,As killer whale
C2E113,2:44:06,Fjord,Perception,5,2,,,,As killer whale
C2E113,2:46:14,Caduceus,Perception,Nat20,20,,,,Disregarded due to disadvantage
C2E113,2:46:14,Caduceus,Perception,14,4,,,,With disadvantage
C2E113,2:46:20,Veth,Perception,19,18,,,,
C2E113,2:46:23,Beau,Perception,20,16,,,,
C2E113,2:48:46,Fjord,Perception,19,16,,,,
C2E113,2:48:46,Jester,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:48:46,Jester,Perception,19,14,,,,With disadvantage
C2E113,2:48:53,Yasha,Perception,7,4,,,,
C2E113,2:50:03,Caleb,Perception,16,13,,,,
C2E113,2:49:56,Caduceus,Perception,Nat20,20,,,,Disregarded due to disadvantage
C2E113,2:49:56,Caduceus,Perception,16,6,,,,With disadvantage
C2E113,2:49:58,Beau,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:49:58,Beau,Perception,Nat1,1,,,,With disadvantage
C2E113,2:49:55,Veth,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:49:55,Veth,Perception,Nat1,1,,,,With disadvantage
C2E113,2:50:00,Yasha,Perception,21,18,,,,
C2E114,2:50:03,Caleb,Perception,16,13,,,,
C2E113,2:50:05,Jester,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:50:05,Jester,Perception,Unknown,Unknown,,,,With disadvantage
C2E113,2:50:06,Fjord,Perception,19,16,,,,
C2E113,2:52:11,Caleb,Perception,20,17,,,,
C2E113,2:52:14,Fjord,Perception,20,17,,,,
C2E113,2:52:15,Yasha,Perception,22,19,,,,
C2E113,2:52:18,Caduceus,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:52:18,Caduceus,Perception,23,13,,,,With disadvantage
C2E113,2:52:21,Beau,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:52:21,Beau,Perception,21,17,,,,With disadvantage
C2E113,2:52:26,Jester,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:52:26,Jester,Perception,19,14,,,,With disadvantage
C2E113,2:52:28,Veth,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:52:28,Veth,Perception,11,10,,,,With disadvantage
C2E113,2:53:18,Caleb,Perception,Nat20,20,,,,
C2E113,2:53:19,Jester,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:53:19,Jester,Perception,25,20,,,,With disadvantage
C2E113,2:53:26,Fjord,Perception,Nat20,20,,,,
C2E113,2:53:31,Yasha,Perception,13,10,,,,
C2E113,2:53:34,Beau,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:53:34,Beau,Perception,11,7,,,,With disadvantage
C2E113,2:53:35,Veth,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:53:35,Veth,Perception,9,8,,,,With disadvantage
C2E113,2:53:35,Caduceus,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:53:35,Caduceus,Perception,25,15,,,,With disadvantage
C2E113,2:54:23,Jester,Spell Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,2:54:23,Jester,Spell Attack,12,2,,,,Guiding Bolt (3rd) with disadvantage
C2E113,2:56:36,Fjord,Attack,21,9,,,,Star Razor
C2E113,2:56:49,Fjord,Attack,29,17,,,,Star Razor
C2E113,2:57:01,Fjord,Damage,24,,,24 to Avantika,,
C2E113,2:57:41,Fjord,Other,4,,,,,Armor of Hexes
C2E113,2:58:37,Beau,Initiative,Nat20,20,,,,
C2E113,2:58:45,Jester,Initiative,Nat1,1,,,,
C2E113,2:59:02,Caleb,Initiative,17,17,,,,
C2E113,2:59:02,Caduceus,Initiative,17,15,,,,
C2E113,2:59:04,Yasha,Initiative,18,16,,,,
C2E113,2:59:17,Veth,Initiative,14,9,,,,
C2E113,2:59:22,Fjord,Initiative,2,2,,,,
C2E113,3:00:54,Beau,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,3:00:54,Beau,Attack,22,11,,,,Unarmed Strike with disadvantage
C2E113,3:01:00,Beau,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,3:01:00,Beau,Attack,Unknown,Unknown,,,,Unarmed Strike with disadvantage
C2E113,3:01:39,Beau,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E113,3:01:39,Beau,Attack,27,16,,,,Unarmed Strike with disadvantage
C2E113,3:01:49,Beau,Damage,15,,,15 to Avantika,,
C2E113,3:02:00,Beau,Attack,17,6,,,,Disregarded due to disadvantage
C2E113,3:02:00,Beau,Attack,Nat1,1,,,,Unarmed Strike with disadvantage
C2E113,3:06:37,Yasha,Attack,20,14,,,,Killer whale bite
C2E113,3:07:08,Caleb,Attack,23,17,,,,Killer whale bite
C2E113,3:07:17,Caleb,Damage,24,,,24 to Avantika,,
C2E113,3:12:54,Jester,Spell Attack,28,18,,,,Guiding Bolt (3rd)
C2E113,3:13:18,Jester,Damage,19,,,19 Radiant to Avantika,,
C2E113,3:14:16,Fjord,Attack,29,17,,,,Star Razor
C2E113,3:14:27,Fjord,Damage,13,,,13 to Avantika,,
C2E113,3:14:41,Fjord,Attack,28,16,,,,Star Razor with Divine Smite
C2E113,3:15:15,Fjord,Damage,34,,,34 to Avantika,1,"HDYWTDT, Star Razor exalts"
C2E113,3:17:30,Fjord,Investigation,24,17,,,,
C2E113,3:18:30,Fjord,Perception,5,2,,,,
C2E113,3:18:45,Caduceus,Healing,16,,,,,"Mass Cure Wounds; Fjord, Jester, Veth, and Beau heal 16 points"
C2E113,3:20:22,Fjord,Perception,18,15,,,,
C2E113,3:20:34,Fjord,Perception,19,16,,,,
C2E113,3:24:15,Fjord,Investigation,Unknown,Unknown,,,,Disregarded due to advantage
C2E113,3:24:15,Fjord,Investigation,21,14,,,,With advantage
C2E113,3:30:07,Yasha,Attack,23,13,,,,Magican's Judge
C2E113,3:38:37,Fjord,Other,7,,,,,d10
C2E113,3:39:01,Fjord,Other,3,,,,,d10
C2E113,3:42:13,Fjord,Other,6,,,,,d10
C2E113,3:43:34,Caduceus,Perception,Unknown,Unknown,,,,Disregarded due to advantage
C2E113,3:43:34,Caduceus,Perception,18,8,,,,With advantage
C2E113,3:43:53,Caduceus,Nature,14,15,,,,
C2E113,3:45:08,Caduceus,Persuasion,13,10,,,,
C2E113,3:45:53,Jester,Nature,19,18,,,,
C2E113,3:48:34,Caleb,Persuasion,11,10,,,,As Cetus
C2E113,3:48:58,Caleb,Perception,20,18,,,,As Cetus
C2E113,3:55:24,Jester,Animal Handling,21,16,,,,
C2E113,3:58:26,Fjord,Other,8,,,,,d10
C2E113,3:58:50,Fjord,Other,10,,,,,d10
C2E113,4:02:35,Caleb,Investigation,27,16,,,,
C2E114,0:30:38,Beau,Perception,18,14,,,,
C2E114,0:33:41,Veth,Investigation,32,19,,,,
C2E114,0:48:45,Jester,Perception,9,4,,,,
C2E114,0:49:25,Jester,Persuasion,22,16,,,,
C2E114,0:56:04,Beau,Strength Save,10,5,,,,Against Telekinesis
C2E114,1:30:23,Jester,Insight,12,7,,,,
C2E114,1:43:42,Fjord,Perception,19,16,,,,
C2E114,1:44:39,Beau,Investigation,26,12,,,,
C2E114,2:21:24,Fjord,Intimidation,Nat20,20,,,,
C2E114,2:23:19,Veth,Thieves' Tools,29,14,,,,
C2E114,2:26:35,Caleb,Investigation,Nat20,20,,,,
C2E114,2:28:05,Veth,Investigation,28,15,,,,
C2E114,2:29:26,Veth,Medicine,12,11,,,,
C2E114,2:51:26,Fjord,Deception,22,12,,,,Disregarded due to advantage
C2E114,2:51:26,Fjord,Deception,28,18,,,,With advantage
C2E114,2:54:44,Yasha,Investigation,12,6,,,,
C2E114,2:56:46,Veth,Investigation,23,10,,,,
C2E114,3:15:37,Caleb,Perception,19,10,,,,
C2E114,3:17:36,Caleb,Persuasion,25,16,,,,
C2E114,3:18:24,Caleb,Investigation,17,6,,,,
C2E114,3:25:48,Jester,Investigation,Unknown,Unknown,,,,Disregarded due to advantage
C2E114,3:25:48,Jester,Investigation,18,17,,,,With advantage
C2E114,3:31:33,Jester,Forgery Tools,Unknown,Unknown,,,,Disregarded due to advantage
C2E114,3:31:33,Jester,Forgery Tools,29,Unknown,,,,With advantage and with Guidance
C2E114,3:31:33,Jester,Forgery Tools,Unknown,Unknown,,,,"With Fortune's Favor, disregarded"
C2E115,0:14:53,Caduceus,Perception,Unknown,Unknown,,,,Disregarded due to advantage
C2E115,0:14:53,Caduceus,Perception,Nat20,20,,,,With advantage
C2E115,0:19:39,Caleb,Encounter,12,12,,,,
C2E115,0:37:54,Caduceus,Dexterity Save,Nat1,1,,3 to Caduceus,,
C2E115,0:27:49,Jester,Dexterity Save,19,15,,,,
C2E115,0:31:05,Yasha,Dexterity Save,Unknown,Unknown,,,,Disregarded due to advantage
C2E115,0:31:05,Yasha,Dexterity Save,15,11,,,,With advantage
C2E115,0:53:11,Fjord,Perception,22,19,,,,
C2E115,1:00:01,Jester,Perception,14,9,,,,
C2E115,1:00:02,Caduceus,Perception,12,2,,,,
C2E115,1:01:50,Fjord,Constitution Save,Nat20,20,,,,
C2E115,1:01:50,Yasha,Constitution Save,Nat20,20,,,,
C2E115,1:01:55,Caduceus,Constitution Save,16,13,,,,
C2E115,1:01:56,Beau,Constitution Save,16,13,,,,
C2E115,1:10:57,Veth,Constitution Save,9,8,,,,Veth has 1 point of exhaustion
C2E115,1:01:59,Caleb,Constitution Save,19,16,,,,
C2E115,1:01:59,Jester,Constitution Save,18,15,,,,
C2E115,1:05:05,Jester,Investigation,12,11,,,,
C2E115,1:09:00,Veth,Encounter,15,15,,,,
C2E115,1:13:38,Fjord,Investigation,22,15,,,,
C2E115,1:15:58,Caleb,Arcana,24,13,,,,
C2E115,1:22:03,Caleb,Intelligence,12,7,,,,
C2E115,1:22:47,Fjord,Constitution Save,22,17,,26 (52/2) Necrotic to Fjord,,Against trapped gem
C2E115,1:22:49,Jester,Constitution Save,19,16,,26 (52/2) Necrotic to Jester,,Against trapped gem
C2E115,1:22:52,Caleb,Constitution Save,14,11,,52 Necrotic to Caleb,,Against trapped gem
C2E115,1:22:53,Veth,Constitution Save,14,13,,52 Necrotic to Veth,,Against trapped gem
C2E115,1:22:54,Yasha,Constitution Save,22,14,,13 (52/2/2) Necrotic to Yasha,,Against trapped gem
C2E115,1:22:55,Caduceus,Constitution Save,17,14,,52 Necrotic to Caduceus,,Against trapped gem
C2E115,1:22:55,Beau,Constitution Save,16,13,,52 Necrotic to Beau,,Against trapped gem
C2E115,1:27:02,Fjord,Healing,29,,,,,Cure Wounds (5th); Caleb heals 29 points
C2E115,1:28:31,Caleb,Intelligence,8,3,,,,
C2E115,1:28:51,Caleb,Dexterity Save,Nat20,20,,,,Disregarded due to disadvantage
C2E115,1:28:52,Caleb,Dexterity Save,6,4,,,,With disadvantage
C2E115,1:27:16,Caleb,Constitution Save,21,18,,24 (48/2) Necrotic to Caleb,,Against trapped gem
C2E115,1:31:10,Caleb,Strength,26,18,,,,With Cat's Ire strength
C2E115,1:33:32,Jester,Investigation,7,6,,,,
C2E115,1:36:51,Caleb,Intelligence,15,10,,,,
C2E115,1:47:47,Fjord,Insight,Nat1,1,,,,
C2E115,2:05:01,Yasha,Encounter,3,3,,,,
C2E115,2:05:27,Yasha,Other,5,,,,,d8
C2E115,2:07:58,Caduceus,Perception,22,12,,,,
C2E115,2:07:49,Beau,Perception,20,16,,,,
C2E115,2:09:27,Fjord,Dexterity Save,6,5,,,,
C2E115,2:09:28,Beau,Dexterity Save,Unknown,Unknown,,,,Disregarded due to advantage
C2E115,2:09:28,Beau,Dexterity Save,Nat20,20,,,,With advantage
C2E115,2:09:28,Jester,Dexterity Save,7,3,,,,
C2E115,2:09:32,Caleb,Dexterity Save,Nat1,1,,,,
C2E115,2:09:35,Veth,Dexterity Save,23,13,,,,
C2E115,2:09:36,Yasha,Dexterity Save,Unknown,Unknown,,,,Disregarded due to advantage
C2E115,2:09:36,Yasha,Dexterity Save,19,15,,,,With advantage
C2E115,2:09:37,Caduceus,Dexterity Save,Unknown,Unknown,,,,Disregarded due to advantage
C2E115,2:09:37,Caduceus,Dexterity Save,18,16,,,,With advantage
C2E115,2:28:55,Yasha,Initiative,Unknown,Unknown,,,,Disregarded due to advantage
C2E115,2:28:55,Yasha,Initiative,18,16,,,,With advantage
C2E115,2:28:55,Veth,Initiative,18,13,,,,
C2E115,2:29:07,Beau,Initiative,14,9,,,,With Boots
C2E115,2:29:12,Fjord,Initiative,10,10,,,,
C2E115,2:29:23,Jester,Initiative,9,5,,,,
C2E115,2:29:23,Caleb,Initiative,6,5,,,,
C2E115,2:29:32,Caduceus,Initiative,Nat1,1,,,,
C2E115,2:30:41,Veth,Stealth,34,19,,,,
C2E115,2:34:07,Veth,Attack,21,10,,,,Corecut Dagger Sharpshooter SA
C2E115,2:34:47,Veth,Damage,42,,,42 to Gestaf,,
C2E115,2:36:21,Yasha,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C2E115,2:36:21,Yasha,Strength,22,18,,,,With advantage
C2E115,2:39:29,Veth,Constitution Save,20,19,,,,Against Chilling Gaze
C2E115,2:40:36,Beau,Attack,25,13,,,,Belabor
C2E115,2:40:58,Beau,Damage,13,,,13 to Gestaf,,
C2E115,2:41:06,Beau,Attack,28,16,,,,Belabor
C2E115,2:41:20,Beau,Damage,16,,,16 to Gestaf,,
C2E115,2:42:07,Beau,Attack,27,16,,,,Unarmed Strike
C2E115,2:42:24,Beau,Damage,11,,,11 to Gestaf,,
C2E115,2:43:03,Beau,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E115,2:43:03,Beau,Attack,21,10,,,,Unarmed Strike with advantage
C2E115,2:43:13,Beau,Damage,7,,,7 to Gestaf,,
C2E115,2:45:16,Fjord,Athletics,15,9,,,,Disregarded due to advantage
C2E115,2:45:16,Fjord,Athletics,18,12,,,,With advantage
C2E115,2:46:54,Jester,Spell Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E115,2:46:54,Jester,Spell Attack,28,18,,,,Inflict Wounds (5th) with advantage
C2E115,2:47:34,Jester,Damage,41,,,41 Necrotic to Gestaf,,
C2E115,2:49:13,Veth,Deception,13,15,,,,
C2E115,2:49:26,Veth,Acrobatics,Nat20,20,,,,
C2E115,2:50:09,Yasha,Constitution Save,15,7,,,,Against Chilling Gaze
C2E115,2:51:28,Caduceus,Constitution Save,9,6,,,,Against Chilling Gaze
C2E115,2:54:57,Caduceus,Constitution Save,14,11,,,,As mammoth
C2E115,2:55:42,Veth,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E115,2:55:42,Veth,Attack,29,18,,,,Corecut Dagger SA with advantage
C2E115,2:56:21,Veth,Damage,35,,,35 (27 + 8 Necrotic) to Gestaf,,
C2E115,2:58:22,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E115,2:58:22,Yasha,Attack,24,14,,,,Magician's Judge with advantage
C2E115,2:58:41,Yasha,Damage,29,,,29 to Yeti 1,,
C2E115,2:58:55,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E115,2:58:55,Yasha,Attack,23,13,,,,Magician's Judge with advantage
C2E115,2:59:17,Yasha,Damage,20,,,20 to Yeti 1,,
C2E115,3:05:05,Fjord,Attack,21,9,,,,Star Razor
C2E115,3:05:14,Fjord,Attack,28,16,,,,Star Razor
C2E115,3:05:36,Fjord,Damage,11,,,16 (11 + 5) to Yeti 3,,
C2E115,3:05:49,Fjord,Damage,16,,,16 to Yeti 3,,
C2E115,3:09:43,Caduceus,Wisdom,Unknown,Unknown,,,,
C2E115,3:10:08,Caduceus,Attack,28,18,,,,Mammoth Gore
C2E115,3:10:22,Caduceus,Damage,21,,,21 to Yeti 3,1,
C2E115,3:16:55,Caleb,Persuasion,14,5,,,,
C2E115,3:21:33,Jester,Healing,28,,,,,Cure Wounds (3rd); Gestaf heals 28 points
C2E115,3:22:29,Caduceus,Healing,26,,,,,"Prayer of Healing; Beau heals 17 points, Veth heals 23 points, Caduceus heals 26 points,
Gestaf heals 26 points, Yeti 3 heals 26 points, Yeti 1 heals 26 points"
C2E115,3:24:21,Beau,Persuasion,3,2,,,,
C2E115,3:39:50,Caduceus,d20,18,18,,,,
C2E115,3:43:26,Jester,Wisdom,13,8,,,,
C2E115,3:46:13,Caduceus,Perception,Nat1,1,,,,
C2E115,3:46:15,Jester,Perception,16,11,,,,
C2E115,3:46:17,Beau,Perception,7,3,,,,
C2E115,3:48:14,Caduceus,Investigation,2,3,,,,
C2E115,3:48:34,Beau,Investigation,28,14,,,,
C2E115,3:51:01,Fjord,Investigation,17,10,,,,
C2E115,3:52:01,Veth,Investigation,27,14,,,,
C2E115,3:57:03,Jester,Insight,7,2,,,,
C2E116,0:17:20,Veth,Stealth,25,10,,,,disregarded due to advantage
C2E116,0:20:15,Veth,Stealth,29,14,,,,
C2E116,0:20:15,Veth,Perception,12,11,,,,
C2E116,0:21:35,Veth,Investigation,23,10,,,,
C2E116,0:23:42,Beau,Perception,8,4,,,,
C2E116,0:25:20,Yasha,Investigation,15,9,,,,
C2E116,0:28:36,Jester,Medicine,24,19,,,,
C2E116,0:29:12,Beau,Investigation,18,Unknown,,,,with Guidance
C2E116,0:32:52,Veth,Stealth,Unknown,Unknown,,,,disregarded due to advantage
C2E116,0:32:52,Veth,Stealth,30,15,,,,
C2E116,0:35:06,Veth,Animal Handling,8,7,,,,
C2E116,0:35:39,Veth,Investigation,23,10,,,,
C2E116,0:44:25,Caleb,Arcana,Nat20,20,,,,
C2E116,0:45:47,Caleb,Perception,Nat1,1,,,,
C2E116,0:47:03,Beau,Investigation,19,5,,,,
C2E116,0:49:28,Caleb,Perception,20,11,,,,
C2E116,0:51:37,Beau,Intelligence,9,5,,,,
C2E116,0:52:57,Fjord,Investigation,25,18,,,,
C2E116,0:57:45,Caleb,Perception,25,16,,,,
C2E116,1:04:23,Caleb,Perception,15,6,,,,
C2E116,1:07:22,Jester,Perception,Nat20,20,,,,
C2E116,1:23:54,Jester,Initiative,20,15,,,,
C2E116,1:24:03,Yasha,Initiative,Unknown,Unknown,,,,
C2E116,1:24:03,Yasha,Initiative,15,12,,,,
C2E116,1:24:12,Beau,Initiative,13,8,,,,
C2E116,1:24:13,Caduceus,Initiative,11,9,,,,
C2E116,1:24:21,Caleb,Initiative,9,8,,,,
C2E116,1:24:21,Veth,Initiative,9,4,,,,
C2E116,1:24:30,Fjord,Initiative,4,4,,,,
C2E116,1:27:06,Jester,Spell Attack,21,11,,,,Spiritual Weapon against Ice Crystal 1
C2E116,1:27:17,Jester,Damage,12,,,12 Force to Ice Crystal 1,,
C2E116,1:32:18,Caduceus,Damage,15,,,15 Force to Ice Crystal 1,,Shield of Retribution
C2E116,1:34:08,Yasha,Dexterity Save,Nat1,1,,,,disregarded due to advantage
C2E116,1:34:08,Yasha,Dexterity Save,7,3,,,,
C2E116,1:36:08,Yasha,Attack,24,14,,,,Magician's Judge against Ice Crystal 8
C2E116,1:36:34,Yasha,Damage,28,,,28 to Ice Crystal 8,,
C2E116,1:36:48,Yasha,Attack,18,8,,,,Magician's Judge against Ice Crystal 8
C2E116,1:37:01,Yasha,Damage,13,,,13 to Ice Crystal 8,,
C2E116,1:38:29,Beau,Dexterity Save,29,19,,,,
C2E116,1:39:47,Beau,Investigation,25,11,,,,
C2E116,1:40:32,Beau,Arcana,17,13,,,,
C2E116,1:46:56,Veth,Damage,2,,,4 (2x2) Fire to Ice Crystal,,Flaming Sphere
C2E116,1:49:55,Caleb,Damage,26,,,52 (26x2) Fire to Ice Crystal,,Widogast's Web of Fire
C2E116,1:50:13,Beau,Dexterity Save,17,7,,13 (26/2) Fire to Beau,,from Widogast's Web of Fire
C2E116,1:53:59,Fjord,Spell Attack,19,9,,,,Eldritch Blast against Ice Crystal
C2E116,1:54:14,Fjord,Damage,15,,,15 Force to Ice Crystal,,
C2E116,1:54:23,Fjord,Spell Attack,19,9,,,,Eldritch Blast against Ice Crystal
C2E116,1:54:25,Fjord,Damage,12,,,12 Force to Ice Crystal,,
C2E116,1:54:31,Fjord,Spell Attack,18,8,,,,Eldritch Blast against Ice Crystal
C2E116,1:54:31,Fjord,Damage,13,,,13 Force to Ice Crystal,,
C2E116,1:56:09,Jester,Spell Attack,Nat20,20,,,,Spiritual Weapon against Ice Crystal 1
C2E116,1:56:17,Jester,Damage,19,,,19 Force to Ice Crystal 1,,
C2E116,1:57:36,Caduceus,Damage,7,,,"7 Radiant to 2 Ice Crystals, 4 (7/2) to 2 Ice Crystals",,Spirit Guardians
C2E116,1:57:48,Jester,Damage,12,,,12 Radiant to 4 Ice Crystals,1,"Spirit Guardians, Ice Crystal 8 dies"
C2E116,1:58:56,Veth,Damage,5,,,"10 (5x2) Fire to Ice Crystal, 6 (3x2) Fire to Ice Crystal",,Flaming Sphere
C2E116,2:02:31,Yasha,Attack,25,15,,,,Magician's Judge against Ice Crystal
C2E116,2:02:48,Yasha,Damage,28,,,28 to Ice Crystal,,
C2E116,2:02:59,Yasha,Attack,Nat20,20,,,,Magician's Judge against Ice Crystal
C2E116,2:03:23,Yasha,Damage,27,,,27 to Ice Crystal,1,Ice Crystal dies
C2E116,2:04:46,Beau,Attack,Nat1,1,,,,"Belabor against Ice Crystal, disregarded due to advantage"
C2E116,2:04:46,Beau,Attack,26,14,,,,Belabor against Ice Crystal
C2E116,2:04:46,Beau,Attack,Unknown,Unknown,,,,"Belabor against Ice Crystal, disregarded due to advantage"
C2E116,2:04:46,Beau,Attack,28,16,,,,Belabor against Ice Crystal
C2E116,2:05:09,Beau,Damage,10,,,10 to Ice Crystal,,
C2E116,2:05:09,Beau,Damage,12,,,12 to Ice Crystal,1,Ice Crystal dies
C2E116,2:05:58,Beau,Attack,Unknown,Unknown,,,,"Unarmed Strike against Ice Crystal, disregarded due to advantage"
C2E116,2:05:58,Beau,Attack,21,10,,,,Unarmed Strike against Ice Crystal
C2E116,2:06:23,Beau,Damage,14,,,14 to Ice Crystal,1,Ice Crystal dies
C2E116,2:06:52,Beau,Attack,Unknown,Unknown,,,,"Unarmed Strike against Ice Crystal, disregarded due to advantage"
C2E116,2:06:52,Beau,Attack,28,17,,,,Unarmed Strike against Ice Crystal
C2E116,2:07:06,Beau,Damage,7,,,7 to Ice Crystal,1,Ice Crystal dies
C2E116,2:08:55,Caduceus,Healing,20,,,Caduceus heals 20,,Cure Wounds (4th)
C2E116,2:09:53,Caduceus,Constitution Save,Unknown,Unknown,,,,disregarded due to advantage
C2E116,2:09:53,Caduceus,Constitution Save,13,10,,,,
C2E116,2:09:58,Caduceus,Constitution Save,Unknown,Unknown,,,,disregarded due to advantage
C2E116,2:09:58,Caduceus,Constitution Save,22,19,,,,
C2E116,2:10:02,Caduceus,Constitution Save,Unknown,Unknown,,,,disregarded due to advantage
C2E116,2:10:02,Caduceus,Constitution Save,9,6,,,,
C2E116,2:11:55,Veth,Attack,Unknown,Unknown,,,,"Corecut Dagger against Ice Crystal, disregarded due to advantage"
C2E116,2:11:55,Veth,Attack,30,18,,,,
C2E116,2:12:15,Veth,Damage,38,,,38 (31+7 necrotic) to Ice Crystal,1,Ice Crystal dies
C2E116,2:13:10,Veth,Damage,4,,,4 Fire to Ice Crystal,,
C2E116,2:14:15,Caleb,Damage,28,,,"56 (28x2) Fire to 2 Ice Crystals, 28 (14x2) Fire to 2 Ice Crystals",2,2 Ice Crystals die
C2E116,2:15:23,Jester,Dexterity Save,Unknown,Unknown,,,,disregarded due to advantage
C2E116,2:15:23,Jester,Dexterity Save,21,17,,,,
